frame,a_AU,R_d_Rsun,R_wd_Rsun,brightness_d,brightness_w,color_d_K,color_wd_K,M_d_Msun,M_wd_Msun,P_days,is_SN
494,0.008433146837961628,0.5401902476975063,0.004594456585425488,0.06557253599860027,2.2564396015984447,3987.850320404204,10061.670199471675,0.45911403133255146,1.2327087749339594,0.21916004563461455,0
495,0.008428673798633353,0.5364588973646842,0.004556422556314495,0.06557253599860027,0.0,3987.850320404204,10061.670199471675,0.45911403133255146,1.2327087749339594,0.21845418314712228,0
496,0.008421333681163953,0.5364588973646842,0.004556422556314495,0.06557253599860027,0.0,3987.850320404204,10061.670199471675,0.45911403133255146,1.2327087749339594,0.21774451859520252,0
497,0.008416566873822353,0.5364588973646842,0.004556422556314495,0.06557253599860027,0.0,3987.850320404204,10061.670199471675,0.45911403133255146,1.2327087749339594,0.21703099837741657,0
498,0.008411787079764244,0.5364588973646842,0.004556422556314495,0.06557253599860027,0.0,3987.850320404204,10061.670199471675,0.45911403133255146,1.2327087749339594,0.2163135676624938,0
499,0.008406994060464988,0.5364588973646842,0.004556422556314495,0.06557253599860027,0.0,3987.850320404204,10061.670199471675,0.45911403133255146,1.2327087749339594,0.2155921703500573,0
500,0.008402187571352776,0.5364588973646842,0.004556422556314495,0.06549111589596229,0.09281063434618968,3987.177952100234,10062.713080688969,0.4589510811423493,1.232839135086121,0.21501378089890177,0
501,0.008397367361602933,0.5363065706198066,0.0045548667838801295,0.06366339598347609,2.1112234648912103,3971.891159916222,10086.371323042256,0.45525448077464814,1.235796415380282,0.21766164182140016,0
502,0.008391222469362365,0.5328480529353586,0.004519477008751478,0.06366339598347609,0.0,3971.891159916222,10086.371323042256,0.45525448077464814,1.235796415380282,0.21695178765161,0
503,0.008388144736732196,0.5328480529353586,0.004519477008751478,0.06366339598347609,0.0,3971.891159916222,10086.371323042256,0.45525448077464814,1.235796415380282,0.21623806165621112,0
504,0.008385067262386919,0.5328480529353586,0.004519477008751478,0.06366339598347609,0.0,3971.891159916222,10086.371323042256,0.45525448077464814,1.235796415380282,0.21552040855666982,0
505,0.008381098404904233,0.5328480529353586,0.004519477008751478,0.06366339598347609,0.0,3971.891159916222,10086.371323042256,0.45525448077464814,1.235796415380282,0.21479877178990323,0
506,0.008377122604638918,0.5328480529353586,0.004519477008751478,0.06366339598347609,0.0,3971.891159916222,10086.371323042256,0.45525448077464814,1.235796415380282,0.21407309346672823,0
507,0.008372115613977561,0.5328480529353586,0.004519477008751478,0.06258077069794481,1.2828456827346932,3962.656412310057,10100.614601139056,0.4530289685720231,1.237576825142382,0.2153838479991075,0
508,0.00836709318140123,0.5307631694454702,0.004498080533039595,0.06258077069794481,0.0,3962.656412310057,10100.614601139056,0.4530289685720231,1.237576825142382,0.21466388043053006,0
509,0.008362440841850354,0.5307631694454702,0.004498080533039595,0.06258077069794481,0.0,3962.656412310057,10100.614601139056,0.4530289685720231,1.237576825142382,0.21393988745426248,0
510,0.008355119565302205,0.5307631694454702,0.004498080533039595,0.06258077069794481,0.0,3962.656412310057,10100.614601139056,0.4530289685720231,1.237576825142382,0.21321181014874674,0
511,0.00834863158853808,0.5307631694454702,0.004498080533039595,0.061000377632934547,1.9145601443043991,3948.9246910492366,10121.726073292164,0.4497303010480998,1.2402157591615206,0.2155310765402753,0
512,0.00834211643529933,0.5276691690025648,0.004466238904458622,0.061000377632934547,0.0,3948.9246910492366,10121.726073292164,0.4497303010480998,1.2402157591615206,0.2148155467177162,0
513,0.008337070896982475,0.5276691690025648,0.004466238904458622,0.061000377632934547,0.0,3948.9246910492366,10121.726073292164,0.4497303010480998,1.2402157591615206,0.21409604377112873,0
514,0.008332009766716877,0.5276691690025648,0.004466238904458622,0.061000377632934547,0.0,3948.9246910492366,10121.726073292164,0.4497303010480998,1.2402157591615206,0.21337250994634677,0
515,0.008326932754731932,0.5276691690025648,0.004466238904458622,0.061000377632934547,0.0,3948.9246910492366,10121.726073292164,0.4497303010480998,1.2402157591615206,0.21264488612258395,0
516,0.008322507314043942,0.5276691690025648,0.004466238904458622,0.060934671786272654,0.08094262227623247,3948.3471562579384,10122.612214049297,0.4495918415547982,1.240326526756162,0.2120408197539424,0
517,0.008315195572483818,0.5275392012326058,0.004464898992960764,0.059119738781389174,2.267191039923129,3932.177690716899,10147.363699533282,0.4457244219479255,1.24342046244166,0.21491948669174513,0
518,0.00830994329304992,0.5239057251129434,0.0044273609206709995,0.059119738781389174,0.0,3932.177690716899,10147.363699533282,0.4457244219479255,1.24342046244166,0.21420501020463947,0
519,0.008304673941496468,0.5239057251129434,0.0044273609206709995,0.059119738781389174,0.0,3932.177690716899,10147.363699533282,0.4457244219479255,1.24342046244166,0.21348656099041544,0
520,0.008299387205984044,0.5239057251129434,0.0044273609206709995,0.059119738781389174,0.0,3932.177690716899,10147.363699533282,0.4457244219479255,1.24342046244166,0.21276408122077164,0
521,0.008294082766566967,0.5239057251129434,0.0044273609206709995,0.059119738781389174,0.0,3932.177690716899,10147.363699533282,0.4457244219479255,1.24342046244166,0.21203751169712456,0
522,0.008289133484976759,0.5239057251129434,0.0044273609206709995,0.059119738781389174,0.0,3932.177690716899,10147.363699533282,0.4457244219479255,1.24342046244166,0.21130679180540446,0
523,0.008283673178289031,0.5239057251129434,0.0044273609206709995,0.05884294943215637,0.35321826306204235,3929.6741427543343,10151.185981711918,0.44512719035751314,1.24389824771399,0.21112874193710965,0
524,0.008278193816647081,0.5233440596866229,0.004421544565271023,0.0586025716589812,0.3082245232153838,3927.491664490856,10154.515876894899,0.4446068942351726,1.2443144846118623,0.2108791537921435,0
525,0.008272695050409893,0.5228546252358348,0.004416473172531357,0.05810667261959587,0.6399080846683037,3922.9646587778534,10161.416393578504,0.44352868850335914,1.245177049197313,0.21115265587681173,0
526,0.0082699864169166,0.5218400090319423,0.004405950945460161,0.05810667261959587,0.0,3922.9646587778534,10161.416393578504,0.44352868850335914,1.245177049197313,0.21041935545106946,0
527,0.008264674448546087,0.5218400090319423,0.004405950945460161,0.057262005834636164,1.1029327332819547,3915.176339391956,10173.267549837641,0.441676945337869,1.2466584437297052,0.21142473050228192,0
528,0.008259344894047642,0.520096324244212,0.004387839060346989,0.057262005834636164,0.0,3915.176339391956,10173.267549837641,0.441676945337869,1.2466584437297052,0.210695134220357,0
529,0.008253997429798002,0.520096324244212,0.004387839060346989,0.057262005834636164,0.0,3915.176339391956,10173.267549837641,0.441676945337869,1.2466584437297052,0.20996132624588207,0
530,0.008248631723683212,0.520096324244212,0.004387839060346989,0.05681930446812721,0.5854820746877799,3911.0546360722155,10179.528839072776,0.4406986188948792,1.247441104884097,0.21014527250300757,0
531,0.008243247434798057,0.5191744979217671,0.004378249089915402,0.05681930446812721,0.0,3911.0546360722155,10179.528839072776,0.4406986188948792,1.247441104884097,0.2094094063469844,0
532,0.008240920139241182,0.5191744979217671,0.004378249089915402,0.055671067532927575,1.539792507181098,3900.2333424733206,10195.932804702996,0.43813549926515744,1.2494916005878745,0.21110361742761782,0
533,0.008235507965493086,0.5167574590841311,0.004353054642355262,0.055671067532927575,0.0,3900.2333424733206,10195.932804702996,0.43813549926515744,1.2494916005878745,0.2103762840673952,0
534,0.008230077446313652,0.5167574590841311,0.004353054642355262,0.055671067532927575,0.0,3900.2333424733206,10195.932804702996,0.43813549926515744,1.2494916005878745,0.20964475875780783,0
535,0.008224628245190347,0.5167574590841311,0.004353054642355262,0.055671067532927575,0.0,3900.2333424733206,10195.932804702996,0.43813549926515744,1.2494916005878745,0.20890897823459567,0
536,0.00821916001677298,0.5167574590841311,0.004353054642355262,0.05546834815753275,0.2758660672212826,3898.3028581432472,10198.853940108253,0.43767907185808635,1.2498567425135314,0.20860178679857128,0
537,0.008213672406560348,0.5163267487696956,0.004348557459891616,0.05479807778965486,0.919121446004383,3891.8762032668037,10208.566992311924,0.4361614074512621,1.2510708740389906,0.20930669835545523,0
538,0.008208581911419896,0.5148939494861875,0.004333580416179416,0.05479807778965486,0.0,3891.8762032668037,10208.566992311924,0.4361614074512621,1.2510708740389906,0.20857127507487036,0
539,0.00820399201102404,0.5148939494861875,0.004333580416179416,0.05479807778965486,0.0,3891.8762032668037,10208.566992311924,0.4361614074512621,1.2510708740389906,0.20783152896673562,0
540,0.00819897279498496,0.5148939494861875,0.004333580416179416,0.05332270118900195,2.0633505382653947,3877.4871842493203,10230.249905576527,0.43277345225366814,1.2537812381970659,0.21034855472600836,0
541,0.008193845534959068,0.5116918378802097,0.004300014393712119,0.05332270118900195,0.0,3877.4871842493203,10230.249905576527,0.43277345225366814,1.2537812381970659,0.20962318491866733,0
542,0.008188701563680512,0.5116918378802097,0.004300014393712119,0.05332270118900195,0.0,3877.4871842493203,10230.249905576527,0.43277345225366814,1.2537812381970659,0.20889363078535692,0
543,0.008184510602813477,0.5116918378802097,0.004300014393712119,0.05332270118900195,0.0,3877.4871842493203,10230.249905576527,0.43277345225366814,1.2537812381970659,0.20815982912068062,0
544,0.008180311125269284,0.5116918378802097,0.004300014393712119,0.05332270118900195,0.0,3877.4871842493203,10230.249905576527,0.43277345225366814,1.2537812381970659,0.2074217151646125,0
545,0.008176102941670585,0.5116918378802097,0.004300014393712119,0.05332270118900195,0.0,3877.4871842493203,10230.249905576527,0.43277345225366814,1.2537812381970659,0.20667922254924473,0
546,0.008171092690100395,0.5116918378802097,0.004300014393712119,0.05170215529997037,2.3376353895264628,3861.280266286543,10254.56594654811,0.42897407085185846,1.2568207433185137,0.2096235508626699,0
547,0.00816606664276129,0.5080948977636895,0.004262150402630467,0.05170215529997037,0.0,3861.280266286543,10254.56594654811,0.42897407085185846,1.2568207433185137,0.20889853906507166,0
548,0.008160996495273777,0.5080948977636895,0.004262150402630467,0.05170215529997037,0.0,3861.280266286543,10254.56594654811,0.42897407085185846,1.2568207433185137,0.20816933256753362,0
549,0.008155910416989454,0.5080948977636895,0.004262150402630467,0.05170215529997037,0.0,3861.280266286543,10254.56594654811,0.42897407085185846,1.2568207433185137,0.20743586781815465,0
550,0.008150808097062435,0.5080948977636895,0.004262150402630467,0.05170215529997037,0.0,3861.280266286543,10254.56594654811,0.42897407085185846,1.2568207433185137,0.2066980796971611,0
551,0.008145689216150524,0.5080948977636895,0.004262150402630467,0.05170215529997037,0.0,3861.280266286543,10254.56594654811,0.42897407085185846,1.2568207433185137,0.2059559014630379,0
552,0.008141237706775568,0.5080948977636895,0.004262150402630467,0.05149288371078792,0.308486220166071,3859.155459650083,10257.745553270484,0.4284772573014875,1.2572181941588105,0.20569051301965577,0
553,0.008135528763570949,0.50762408575779,0.004257181567385132,0.050997414628204854,0.7353644882812198,3854.0948817388607,10265.31052238716,0.4272952308770068,1.2581638152983952,0.20609195017714046,0
554,0.008130208503495382,0.5065034833775955,0.00424534297345367,0.050997414628204854,0.0,3854.0948817388607,10265.31052238716,0.4272952308770068,1.2581638152983952,0.20534820823143862,0
555,0.008125987958416422,0.5065034833775955,0.00424534297345367,0.05061489741176139,0.5731496198787829,3850.1588117897036,10271.186899324512,0.4263770469805456,1.2588983624155639,0.2054941199820572,0
556,0.00811894846384829,0.5056325850788455,0.004236130593728964,0.05061489741176139,0.0,3850.1588117897036,10271.186899324512,0.4263770469805456,1.2588983624155639,0.20474791459073693,0
557,0.00811187596937898,0.5056325850788455,0.004236130593728964,0.04942096104103614,1.816362696262815,3837.7057251651736,10289.735094660013,0.4234788914593736,1.2612168868325015,0.20684535312816307,0
558,0.008109040575737496,0.502881216252044,0.0042069579215976835,0.04942096104103614,0.0,3837.7057251651736,10289.735094660013,0.4234788914593736,1.2612168868325015,0.20611082723451504,0
559,0.008106208330528006,0.502881216252044,0.0042069579215976835,0.04942096104103614,0.0,3837.7057251651736,10289.735094660013,0.4234788914593736,1.2612168868325015,0.2053719375684038,0
560,0.008103379231045224,0.502881216252044,0.0042069579215976835,0.04942096104103614,0.0,3837.7057251651736,10289.735094660013,0.4234788914593736,1.2612168868325015,0.20462861622944947,0
561,0.008100553274119442,0.502881216252044,0.0042069579215976835,0.04942096104103614,0.0,3837.7057251651736,10289.735094660013,0.4234788914593736,1.2612168868325015,0.20388079359646957,0
562,0.008094545078032008,0.502881216252044,0.0042069579215976835,0.04844351297751037,1.5232931584987373,3827.3155772221094,10305.159839302865,0.42106877510892776,1.2631449799128582,0.20550847032923072,0
563,0.00808851294880819,0.5005902995243301,0.004182586478533558,0.04844351297751037,0.0,3827.3155772221094,10305.159839302865,0.42106877510892776,1.2631449799128582,0.20476899581893412,0
564,0.008082456439800413,0.5005902995243301,0.004182586478533558,0.04844351297751037,0.0,3827.3155772221094,10305.159839302865,0.42106877510892776,1.2631449799128582,0.2040250695440725,0
565,0.008076375092162283,0.5005902995243301,0.004182586478533558,0.04844351297751037,0.0,3827.3155772221094,10305.159839302865,0.42106877510892776,1.2631449799128582,0.20327662130437202,0
566,0.008071290148221165,0.5005902995243301,0.004182586478533558,0.04795005139800068,0.7825208469874421,3822.001140537709,10313.031547637718,0.4198388206816072,1.2641289434547147,0.2037396788213213,0
567,0.008066188642633223,0.49942016609091416,0.00417010936719718,0.04795005139800068,0.0,3822.001140537709,10313.031547637718,0.4198388206816072,1.2641289434547147,0.2029910554037007,0
568,0.008061454230632082,0.49942016609091416,0.00417010936719718,0.047759653685464254,0.30446649039142987,3819.937968472592,10316.084246883598,0.4193618364244384,1.2645105308604498,0.20270947032617775,0
569,0.008055710979823232,0.49896619638352535,0.004165263376945601,0.04724571482475372,0.8278339735862557,3814.333162096289,10324.368002944639,0.41806749953990086,1.2655460003680798,0.20324010517321228,0
570,0.008052479576206337,0.4977337906194435,0.004152092695054256,0.04724571482475372,0.0,3814.333162096289,10324.368002944639,0.41806749953990086,1.2655460003680798,0.2024906937413673,0
571,0.008048472936222953,0.4977337906194435,0.004152092695054256,0.04724571482475372,0.0,3814.333162096289,10324.368002944639,0.41806749953990086,1.2655460003680798,0.20173665862748935,0
572,0.008044459258227762,0.4977337906194435,0.004152092695054256,0.04534691361174925,3.134992086014905,3793.157847578289,10355.543245429715,0.4131963679016076,1.2694429056787144,0.20589160509016372,0
573,0.00803797105869839,0.49308886602412244,0.004102250179936738,0.04534691361174925,0.0,3793.157847578289,10355.543245429715,0.4131963679016076,1.2694429056787144,0.2051643636045157,0
574,0.008031454074927467,0.49308886602412244,0.004102250179936738,0.04534691361174925,0.0,3793.157847578289,10355.543245429715,0.4131963679016076,1.2694429056787144,0.20443282474113386,0
575,0.00802702467490135,0.49308886602412244,0.004102250179936738,0.04534691361174925,0.0,3793.157847578289,10355.543245429715,0.4131963679016076,1.2694429056787144,0.20369692199315328,0
576,0.008022584623791696,0.49308886602412244,0.004102250179936738,0.04534691361174925,0.0,3793.157847578289,10355.543245429715,0.4131963679016076,1.2694429056787144,0.20295658717738196,0
577,0.008018133682748448,0.49308886602412244,0.004102250179936738,0.04534691361174925,0.0,3793.157847578289,10355.543245429715,0.4131963679016076,1.2694429056787144,0.20221175037544573,0
578,0.008011606068343814,0.49308886602412244,0.004102250179936738,0.04534691361174925,0.0,3793.157847578289,10355.543245429715,0.4131963679016076,1.2694429056787144,0.2014623398722743,0
579,0.008006157997368502,0.49308886602412244,0.004102250179936738,0.04534691361174925,0.0,3793.157847578289,10355.543245429715,0.4131963679016076,1.2694429056787144,0.2007082820917793,0
580,0.008000690101603486,0.49308886602412244,0.004102250179936738,0.04490183877873004,0.7580041930497156,3788.0837222801442,10362.9851135928,0.4120335760011255,1.2703731391991,0.20111941861579982,0
581,0.00799543917826609,0.4919784568966933,0.004090286544446386,0.04490183877873004,0.0,3788.0837222801442,10362.9851135928,0.4120335760011255,1.2703731391991,0.20036475865138317,0
582,0.007991715944434348,0.4919784568966933,0.004090286544446386,0.04455601115465096,0.5947643815227353,3784.1109773132785,10368.803979117718,0.41112437826285697,1.2711004973897149,0.2005216572404905,0
583,0.007987988347338907,0.49110978110611553,0.004080914098699932,0.04455601115465096,0.0,3784.1109773132785,10368.803979117718,0.41112437826285697,1.2711004973897149,0.1997644600929403,0
584,0.00798384569462691,0.49110978110611553,0.004080914098699932,0.04348326133761203,1.8738269374260088,3771.6157284813085,10387.061739520004,0.40827160320000006,1.2733827174400005,0.20190407237819605,0
585,0.007978576396890086,0.48838165174102866,0.004051402583990411,0.04348326133761203,0.0,3771.6157284813085,10387.061739520004,0.40827160320000006,1.2733827174400005,0.20115926079224233,0
586,0.007973288648904743,0.48838165174102866,0.004051402583990411,0.04348326133761203,0.0,3771.6157284813085,10387.061739520004,0.40827160320000006,1.2733827174400005,0.20040985188070493,0
587,0.007969810857150778,0.48838165174102866,0.004051402583990411,0.04348326133761203,0.0,3771.6157284813085,10387.061739520004,0.40827160320000006,1.2733827174400005,0.19965577130000375,0
588,0.007962060080821096,0.48838165174102866,0.004051402583990411,0.04348326133761203,0.0,3771.6157284813085,10387.061739520004,0.40827160320000006,1.2733827174400005,0.19889694274784436,0
589,0.007954269554688788,0.48838165174102866,0.004051402583990411,0.0426071074706629,1.5687334621488358,3761.2111597257576,10402.21372880086,0.4059041048748665,1.2752767161001075,0.2005523846564363,0
590,0.00794643854353078,0.4861147004676961,0.004026789693290309,0.0426071074706629,0.0,3761.2111597257576,10402.21372880086,0.4059041048748665,1.2752767161001075,0.19980237762512515,0
591,0.00794220323226762,0.4861147004676961,0.004026789693290309,0.0426071074706629,0.0,3761.2111597257576,10402.21372880086,0.4059041048748665,1.2752767161001075,0.1990476772340439,0
592,0.007937959382065655,0.4861147004676961,0.004026789693290309,0.0426071074706629,0.0,3761.2111597257576,10402.21372880086,0.4059041048748665,1.2752767161001075,0.1982882065298474,0
593,0.007933706788315079,0.4861147004676961,0.004026789693290309,0.04215456141691339,0.8249604846448242,3755.764427324996,10410.127262391889,0.40466761525126804,1.2762659077989862,0.19878867504476178,0
594,0.007929445240354029,0.48492967355594707,0.0040138903608695,0.04215456141691339,0.0,3755.764427324996,10410.127262391889,0.40466761525126804,1.2762659077989862,0.1980292477887174,0
595,0.007925174521232032,0.48492967355594707,0.0040138903608695,0.042058255928426366,0.17696998345738407,3754.5988004981596,10411.819150008223,0.40440325781121594,1.2764773937510279,0.19753513591738478,0
596,0.007919872693637494,0.4846762247717091,0.004011128513210615,0.04102068439189033,1.9300408907737332,3741.8920983628477,10430.225064889273,0.4015273336110521,1.2787781331111592,0.19973777392638992,0
597,0.007914552008009102,0.481916828237819,0.0039809901294700235,0.04102068439189033,0.0,3741.8920983628477,10430.225064889273,0.4015273336110521,1.2787781331111592,0.19898862455568928,0
598,0.007911183413095112,0.481916828237819,0.0039809901294700235,0.04102068439189033,0.0,3741.8920983628477,10430.225064889273,0.4015273336110521,1.2787781331111592,0.1982347734005431,0
599,0.007907813809470825,0.481916828237819,0.0039809901294700235,0.04102068439189033,0.0,3741.8920983628477,10430.225064889273,0.4015273336110521,1.2787781331111592,0.1974761431409173,0
600,0.00790190870379842,0.481916828237819,0.0039809901294700235,0.04102068439189033,0.0,3741.8920983628477,10430.225064889273,0.4015273336110521,1.2787781331111592,0.1967126543848537,0
601,0.007895979618539191,0.481916828237819,0.0039809901294700235,0.0403066580991287,1.3604638970224077,3732.9853697461776,10443.085534675714,0.3995178852069206,1.2803856918344643,0.19802574233987288,0
602,0.007890026071372448,0.4799864538426805,0.003959830058603854,0.0403066580991287,0.0,3732.9853697461776,10443.085534675714,0.3995178852069206,1.2803856918344643,0.19726856884856386,0
603,0.007884869676315598,0.4799864538426805,0.003959830058603854,0.0403066580991287,0.0,3732.9853697461776,10443.085534675714,0.3995178852069206,1.2803856918344643,0.1965065504103739,0
604,0.007879695659457495,0.4799864538426805,0.003959830058603854,0.0403066580991287,0.0,3732.9853697461776,10443.085534675714,0.3995178852069206,1.2803856918344643,0.19573960578277091,0
605,0.007875114849052098,0.4799864538426805,0.003959830058603854,0.03892920383268616,2.6948642684632103,3715.4107199386553,10468.362315956372,0.39556838813181816,1.2835452894945465,0.19910749975242992,0
606,0.007870522187154205,0.47618670089858306,0.00391799009318269,0.03892920383268616,0.0,3715.4107199386553,10468.362315956372,0.39556838813181816,1.2835452894945465,0.198362627265897,0
607,0.007865917402329847,0.47618670089858306,0.00391799009318269,0.03892920383268616,0.0,3715.4107199386553,10468.362315956372,0.39556838813181816,1.2835452894945465,0.19761309186027687,0
608,0.007861300214975603,0.47618670089858306,0.00391799009318269,0.03892920383268616,0.0,3715.4107199386553,10468.362315956372,0.39556838813181816,1.2835452894945465,0.19685881705340197,0
609,0.007855561329084484,0.47618670089858306,0.00391799009318269,0.03892920383268616,0.0,3715.4107199386553,10468.362315956372,0.39556838813181816,1.2835452894945465,0.19609972431899025,0
610,0.007851134105858347,0.47618670089858306,0.00391799009318269,0.03892920383268616,0.0,3715.4107199386553,10468.362315956372,0.39556838813181816,1.2835452894945465,0.19533573301050725,0
611,0.007846458835351953,0.47618670089858306,0.00391799009318269,0.03892920383268616,0.0,3715.4107199386553,10468.362315956372,0.39556838813181816,1.2835452894945465,0.1945667602813751,0
612,0.007839166674670163,0.47618670089858306,0.00391799009318269,0.037910142517281156,2.063464267409529,3702.059436311602,10487.47672744529,0.3925817613366746,1.2859345909306612,0.19693928306761913,0
613,0.007835220562223511,0.47330827270217146,0.003886124211477818,0.037910142517281156,0.0,3702.059436311602,10487.47672744529,0.3925817613366746,1.2859345909306612,0.19618494047898674,0
614,0.007831268469312326,0.47330827270217146,0.003886124211477818,0.037910142517281156,0.0,3702.059436311602,10487.47672744529,0.3925817613366746,1.2859345909306612,0.19542576254071248,0
615,0.007827310225207003,0.47330827270217146,0.003886124211477818,0.037910142517281156,0.0,3702.059436311602,10487.47672744529,0.3925817613366746,1.2859345909306612,0.1946616680269935,0
616,0.007823345653801144,0.47330827270217146,0.003886124211477818,0.037910142517281156,0.0,3702.059436311602,10487.47672744529,0.3925817613366746,1.2859345909306612,0.19389257348823621,0
617,0.007817545784582262,0.47330827270217146,0.003886124211477818,0.03761210045985368,0.6163237610489908,3698.0960053879953,10493.136348766926,0.39169744550516883,1.2866420435958659,0.1940486745903717,0
618,0.007811722277670231,0.4724551543823363,0.003876650733990181,0.03761210045985368,0.0,3698.0960053879953,10493.136348766926,0.39169744550516883,1.2866420435958659,0.19327682006193034,0
619,0.007806720489105112,0.4724551543823363,0.003876650733990181,0.036643696488052005,2.0355995270528364,3685.027796001216,10511.749768099871,0.388789098734396,1.288968721012484,0.1955893322211277,0
620,0.007801702320903247,0.46964668734611814,0.0038453685507306313,0.036643696488052005,0.0,3685.027796001216,10511.749768099871,0.388789098734396,1.288968721012484,0.1948317721825329,0
621,0.00779573871814677,0.46964668734611814,0.0038453685507306313,0.036643696488052005,0.0,3685.027796001216,10511.749768099871,0.388789098734396,1.288968721012484,0.19406930157520105,0
622,0.007789750710629833,0.46964668734611814,0.0038453685507306313,0.036643696488052005,0.0,3685.027796001216,10511.749768099871,0.388789098734396,1.288968721012484,0.19330183697492473,0
623,0.0077837377994384544,0.46964668734611814,0.0038453685507306313,0.036643696488052005,0.0,3685.027796001216,10511.749768099871,0.388789098734396,1.288968721012484,0.19252929264740015,0
624,0.007777699470859041,0.46964668734611814,0.0038453685507306313,0.03617792938049016,1.0017145874419615,3678.6358401743696,10520.82749180001,0.3873707044062497,1.2901034364750013,0.19325924794212943,0
625,0.007771635195783712,0.4682754810438706,0.003830041272036655,0.03617792938049016,0.0,3678.6358401743696,10520.82749180001,0.3873707044062497,1.2901034364750013,0.19248851691008506,0
626,0.007767412064841663,0.4682754810438706,0.003830041272036655,0.03617792938049016,0.0,3678.6358401743696,10520.82749180001,0.3873707044062497,1.2901034364750013,0.19171264116160497,0
627,0.007763180193507563,0.4682754810438706,0.003830041272036655,0.03502873839373252,2.5271730954317797,3662.5552989908997,10543.58772731828,0.38381441760651996,1.292948465914785,0.1947552597886597,0
628,0.007756167149573568,0.464833080475192,0.0037914021559627797,0.03502873839373252,0.0,3662.5552989908997,10543.58772731828,0.38381441760651996,1.292948465914785,0.19399957314313973,0
629,0.007749118968228218,0.464833080475192,0.0037914021559627797,0.03502873839373252,0.0,3662.5552989908997,10543.58772731828,0.38381441760651996,1.292948465914785,0.19323897922291233,0
630,0.007746149577323355,0.464833080475192,0.0037914021559627797,0.03502873839373252,0.0,3662.5552989908997,10543.58772731828,0.38381441760651996,1.292948465914785,0.19247339450790985,0
631,0.007743183561939273,0.464833080475192,0.0037914021559627797,0.03502873839373252,0.0,3662.5552989908997,10543.58772731828,0.38381441760651996,1.292948465914785,0.1917027331610641,0
632,0.007740220913851795,0.464833080475192,0.0037914021559627797,0.03502873839373252,0.0,3662.5552989908997,10543.58772731828,0.38381441760651996,1.292948465914785,0.19092690693869493,0
633,0.007736439513601005,0.464833080475192,0.0037914021559627797,0.03474590462715787,0.6378179428058628,3658.527786744135,10549.270971784408,0.38292641065868716,1.293658871473051,0.19109805013623146,0
634,0.0077326536141570056,0.46397251750367047,0.003781706357614051,0.03474590462715787,0.0,3658.527786744135,10549.270971784408,0.38292641065868716,1.293658871473051,0.19031948104662244,0
635,0.00772613493752959,0.46397251750367047,0.003781706357614051,0.03385905400431813,2.0330215465994317,3645.712764971046,10567.30834453488,0.38010807116642614,1.29591354306686,0.19258676612183873,0
636,0.007719585662660924,0.4612386296433525,0.0037508052628069995,0.03385905400431813,0.0,3645.712764971046,10567.30834453488,0.38010807116642614,1.29591354306686,0.19182242972633898,0
637,0.007713042193471452,0.4612386296433525,0.0037508052628069995,0.03385905400431813,0.0,3645.712764971046,10567.30834453488,0.38010807116642614,1.29591354306686,0.19105301606682104,0
638,0.007711069594911868,0.4612386296433525,0.0037508052628069995,0.03385905400431813,0.0,3645.712764971046,10567.30834453488,0.38010807116642614,1.29591354306686,0.1902784367321956,0
639,0.00770910989031207,0.4612386296433525,0.0037508052628069995,0.03385905400431813,0.0,3645.712764971046,10567.30834453488,0.38010807116642614,1.29591354306686,0.18949860080145792,0
640,0.007705828389626681,0.4612386296433525,0.0037508052628069995,0.03325991224475617,1.4082762916248317,3636.8899364584536,10579.685979783342,0.37817406565885403,1.2974607474729176,0.19081274549721028,0
641,0.007702547287513468,0.45936023154199246,0.0037294849993705485,0.03325991224475617,0.0,3636.8899364584536,10579.685979783342,0.37817406565885403,1.2974607474729176,0.19003950752634063,0
642,0.0076992665191311675,0.45936023154199246,0.0037294849993705485,0.03325991224475617,0.0,3636.8899364584536,10579.685979783342,0.37817406565885403,1.2974607474729176,0.18926102456421315,0
643,0.007692602519560271,0.45936023154199246,0.0037294849993705485,0.03325991224475617,0.0,3636.8899364584536,10579.685979783342,0.37817406565885403,1.2974607474729176,0.1884772033318981,0
644,0.007685906506041851,0.45936023154199246,0.0037294849993705485,0.031983089497560215,3.0882332045667376,3617.619802113851,10606.60500892625,0.37396796735527466,1.3008256261157811,0.19231493605456645,0
645,0.007679177812991981,0.45526841667347173,0.0036827844402336526,0.031983089497560215,0.0,3617.619802113851,10606.60500892625,0.37396796735527466,1.3008256261157811,0.19155812785915322,0
646,0.007673472408577604,0.45526841667347173,0.0036827844402336526,0.031983089497560215,0.0,3617.619802113851,10606.60500892625,0.37396796735527466,1.3008256261157811,0.19079633506487817,0
647,0.007667743666593383,0.45526841667347173,0.0036827844402336526,0.031983089497560215,0.0,3617.619802113851,10606.60500892625,0.37396796735527466,1.3008256261157811,0.1900294716167374,0
648,0.007663264007990056,0.45526841667347173,0.0036827844402336526,0.031983089497560215,0.0,3617.619802113851,10606.60500892625,0.37396796735527466,1.3008256261157811,0.18925744903778857,0
649,0.007657927059138035,0.45526841667347173,0.0036827844402336526,0.031983089497560215,0.0,3617.619802113851,10606.60500892625,0.37396796735527466,1.3008256261157811,0.1884801763341086,0
